,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,sparsity mlp1,sparsity mlp2,edge sparsity,epoch duration,run duration,lr,batch_size
314,314,0.14067047322591145,0.16575860595703126,0.9565666666666667,0.9657999873161316,0.44749999046325684,0.3199999928474426,0.4093831777572632,2.6716837882995605,858.5264458656311,0.001,1024
315,315,0.141909610748291,0.15043853759765624,0.9567,0.9661999940872192,0.44749999046325684,0.29749998450279236,0.4018394351005554,2.6879055500030518,861.2300291061401,0.001,1024
316,316,0.14647194277445474,0.1747973388671875,0.9549333333333333,0.965399980545044,0.429999977350235,0.2775000035762787,0.3836479187011719,2.6751441955566406,863.9202516078949,0.001,1024
317,317,0.13571243680318196,0.1445419677734375,0.9574833333333334,0.9679999947547913,0.4274999797344208,0.2874999940395355,0.38535985350608826,2.708735466003418,866.6442241668701,0.001,1024
318,318,0.1465054012298584,0.17017926025390626,0.95435,0.967199981212616,0.41999998688697815,0.26749998331069946,0.37373173236846924,2.6510112285614014,869.3103151321411,0.001,1024
319,319,0.15088324915568033,0.16542362060546875,0.9529666666666666,0.9626999497413635,0.3999999761581421,0.3050000071525574,0.37317782640457153,2.606403350830078,871.931783914566,0.001,1024
320,320,0.13946561635335286,0.14807479248046876,0.957,0.9686999917030334,0.42499998211860657,0.2849999964237213,0.3828808069229126,2.610400915145874,874.5572893619537,0.001,1024
321,321,0.13776531155904134,0.140827099609375,0.9571166666666666,0.9677000045776367,0.44999998807907104,0.3100000023841858,0.4076712429523468,2.8246235847473145,877.3971991539001,0.001,1024
322,322,0.14018975499471029,0.14836905517578125,0.9556333333333333,0.9670999646186829,0.4399999976158142,0.2874999940395355,0.3935641050338745,2.7832257747650146,880.1956303119659,0.001,1024
323,323,0.130550652440389,0.141315087890625,0.9601166666666666,0.9692999720573425,0.4099999964237213,0.2800000011920929,0.37135928869247437,2.6387784481048584,882.849526643753,0.001,1024
324,324,0.14201858037312826,0.17638612060546874,0.9556833333333333,0.9681999683380127,0.45749998092651367,0.28999999165534973,0.40588825941085815,2.793529987335205,885.6583106517792,0.001,1024
325,325,0.14016517105102538,0.13720252685546874,0.95605,0.9681999683380127,0.4074999988079071,0.2775000035762787,0.3688802421092987,2.8431732654571533,888.516622543335,0.001,1024
326,326,0.14243999989827474,0.19029334716796875,0.9558666666666666,0.9657999873161316,0.3999999761581421,0.3050000071525574,0.37317782640457153,2.7349302768707275,891.2668068408966,0.001,1024
327,327,0.15455648295084634,0.1495846923828125,0.9514833333333333,0.9684999585151672,0.39499998092651367,0.2549999952316284,0.3531322479248047,2.764248847961426,894.0463268756866,0.001,1024
328,328,0.13437489382425943,0.16822545166015626,0.9587166666666667,0.9691999554634094,0.4050000011920929,0.2849999964237213,0.36975398659706116,2.839475393295288,896.9010515213013,0.001,1024
329,329,0.13453215344746908,0.1574185302734375,0.9579833333333333,0.9695999622344971,0.35499998927116394,0.2524999976158142,0.3260404169559479,2.657013416290283,899.5732841491699,0.001,1024
330,330,0.14321559816996257,0.1785654296875,0.95585,0.9643999934196472,0.35249999165534973,0.25999999046325684,0.3269141614437103,2.6316733360290527,902.2201013565063,0.001,1024
331,331,0.1411609888712565,0.19013939208984376,0.9559,0.9629999995231628,0.38749998807907104,0.2175000011920929,0.33563679456710815,2.638052225112915,904.8734138011932,0.001,1024
332,332,0.14410881474812826,0.14487891845703124,0.9547666666666667,0.9695000052452087,0.3649999797344208,0.25999999046325684,0.3351184129714966,2.5528109073638916,907.4414477348328,0.001,1024
333,333,0.13158127307891845,0.13783819580078124,0.9591666666666666,0.9698999524116516,0.42249998450279236,0.2449999898672104,0.3678288459777832,2.674915075302124,910.1315100193024,0.001,1024
334,334,0.1591115887959798,0.179131591796875,0.94995,0.9677000045776367,0.36249998211860657,0.2549999952316284,0.331801176071167,2.6965057849884033,912.843376159668,0.001,1024
335,335,0.1392063159942627,0.1592630615234375,0.9568666666666666,0.9652999639511108,0.3774999976158142,0.25,0.3399699032306671,2.7176992893218994,915.5763862133026,0.001,1024
336,336,0.1400454522450765,0.1478426513671875,0.9567166666666667,0.9704999923706055,0.41999998688697815,0.26249998807907104,0.3720553517341614,2.6431360244750977,918.2345643043518,0.001,1024
337,337,0.14541451098124186,0.14919483642578124,0.9541666666666667,0.9679999947547913,0.35499998927116394,0.2750000059604645,0.33358415961265564,2.7049763202667236,920.9547989368439,0.001,1024
338,338,0.13356198692321777,0.1625726806640625,0.9591166666666666,0.9685999751091003,0.39499998092651367,0.26749998331069946,0.35732322931289673,2.6810708045959473,923.6511039733887,0.001,1024
339,339,0.13787669792175292,0.149668212890625,0.9579666666666666,0.9684999585151672,0.3474999964237213,0.26749998331069946,0.32614701986312866,2.711642026901245,926.3786041736603,0.001,1024
340,340,0.15211644388834636,0.1568309326171875,0.9522166666666667,0.9668999910354614,0.35249999165534973,0.23250000178813934,0.3176940381526947,2.6782727241516113,929.0720694065094,0.001,1024
341,341,0.1367923895517985,0.1562724609375,0.9575166666666667,0.967799961566925,0.3499999940395355,0.22499999403953552,0.3135386109352112,2.651956558227539,931.7392897605896,0.001,1024
342,342,0.13483507232666014,0.14770267333984374,0.95785,0.9682999849319458,0.32749998569488525,0.22749999165534973,0.29960912466049194,2.7751078605651855,934.529589176178,0.001,1024
343,343,0.1473236442565918,0.155242041015625,0.95375,0.9678999781608582,0.35749998688697815,0.23499999940395355,0.3218139410018921,2.689046621322632,937.2342200279236,0.001,1024
344,344,0.13376692218780517,0.15269569091796875,0.959,0.9673999547958374,0.3725000023841858,0.2449999898672104,0.3350118100643158,2.7828009128570557,940.0322103500366,0.001,1024
345,345,0.13630005938212078,0.16617265625,0.9570666666666666,0.9668999910354614,0.3474999964237213,0.23999999463558197,0.31692689657211304,2.7144627571105957,942.7619924545288,0.001,1024
346,346,0.14655006039937338,0.1517186279296875,0.95435,0.9661999940872192,0.35749998688697815,0.22999998927116394,0.32013753056526184,2.785555124282837,945.5635061264038,0.001,1024
347,347,0.13121994393666586,0.1441208251953125,0.9598666666666666,0.9706999659538269,0.35499998927116394,0.2175000011920929,0.31430572271347046,2.710289716720581,948.2890527248383,0.001,1024
348,348,0.12308669179280599,0.159826318359375,0.9630833333333333,0.9705999493598938,0.32499998807907104,0.26749998331069946,0.3113793730735779,2.801250696182251,951.1055960655212,0.001,1024
349,349,0.13639993362426758,0.15092061767578124,0.9581333333333333,0.9685999751091003,0.32499998807907104,0.23999999463558197,0.30215924978256226,2.7712788581848145,953.8920986652374,0.001,1024
350,350,0.14811481030782064,0.1699996337890625,0.9538833333333333,0.9659000039100647,0.32749998569488525,0.24249999225139618,0.3046382963657379,2.73211669921875,956.6394331455231,0.001,1024
351,351,0.13842318738301596,0.14607584228515624,0.9571666666666667,0.9717999696731567,0.32249999046325684,0.22749999165534973,0.2963274121284485,2.8167600631713867,959.4714522361755,0.001,1024
352,352,0.1335546329498291,0.14560792236328124,0.9583833333333334,0.9684000015258789,0.3474999964237213,0.2224999964237213,0.3110595643520355,2.7000553607940674,962.1867866516113,0.001,1024
353,353,0.127016765721639,0.1526224853515625,0.9611666666666666,0.9710999727249146,0.3449999988079071,0.19749999046325684,0.3010367751121521,2.618053436279297,964.8200647830963,0.001,1024
354,354,0.14313912506103516,0.14120604248046875,0.9558,0.9705999493598938,0.35499998927116394,0.20749999582767487,0.31095296144485474,2.6336307525634766,967.4691867828369,0.001,1024
355,355,0.13949508845011394,0.15769337158203126,0.95735,0.9677000045776367,0.3125,0.19499999284744263,0.2788675129413605,2.631002426147461,970.1155152320862,0.001,1024
356,356,0.12870424423217774,0.17035089111328125,0.96065,0.9695000052452087,0.29749998450279236,0.22749999165534973,0.279918909072876,2.639397621154785,972.7705051898956,0.001,1024
357,357,0.13262919654846192,0.13801668701171876,0.9594833333333334,0.971299946308136,0.3125,0.2449999898672104,0.29563137888908386,2.8091514110565186,975.5949747562408,0.001,1024
358,358,0.13158665873209635,0.197731982421875,0.9589166666666666,0.9682999849319458,0.3375000059604645,0.20749999582767487,0.299466997385025,2.7591278553009033,978.3693130016327,0.001,1024
359,359,0.13575989583333334,0.1684184326171875,0.9576333333333333,0.9680999517440796,0.3199999928474426,0.22749999165534973,0.29468655586242676,2.68920636177063,981.0737991333008,0.001,1024
360,360,0.14430469055175782,0.13321417236328126,0.9557333333333333,0.971299946308136,0.32499998807907104,0.19749999046325684,0.28790995478630066,2.732591390609741,983.8217828273773,0.001,1024
361,361,0.1281515963236491,0.17364705810546874,0.9603166666666667,0.9674999713897705,0.3349999785423279,0.17000000178813934,0.28525322675704956,2.693211555480957,986.5300760269165,0.001,1024
362,362,0.14218810920715333,0.1467975830078125,0.95605,0.9711999893188477,0.3349999785423279,0.20749999582767487,0.2978261411190033,2.6304116249084473,989.1758499145508,0.001,1024
363,363,0.13737322330474855,0.16191802978515624,0.9572333333333334,0.9696999788284302,0.3050000071525574,0.22749999165534973,0.2848414480686188,2.701846122741699,991.8929834365845,0.001,1024
364,364,0.1417796984354655,0.1543940185546875,0.9553,0.968999981880188,0.29749998450279236,0.20499999821186066,0.2723751664161682,2.705941677093506,994.6143443584442,0.001,1024
365,365,0.13577322896321614,0.149240478515625,0.9587833333333333,0.9686999917030334,0.3349999785423279,0.19999998807907104,0.2953115701675415,2.7681918144226074,997.3978168964386,0.001,1024
366,366,0.13007690251668294,0.16080496826171875,0.9603833333333334,0.9708999991416931,0.2800000011920929,0.19249999523162842,0.25669822096824646,2.7198946475982666,1000.133859872818,0.001,1024
367,367,0.13403642934163412,0.14318863525390624,0.9590333333333333,0.9692999720573425,0.26749998331069946,0.20499999821186066,0.25268495082855225,2.7531094551086426,1002.9024057388306,0.001,1024
368,368,0.13143409080505372,0.15188695068359376,0.959,0.9670999646186829,0.32249999046325684,0.21249999105930328,0.2912982702255249,2.784578800201416,1005.7022521495819,0.001,1024
369,369,0.13863185755411783,0.1712869140625,0.9572166666666667,0.9685999751091003,0.2824999988079071,0.21249999105930328,0.265044629573822,2.787262201309204,1008.5048382282257,0.001,1024
370,370,0.141475990041097,0.15530186767578125,0.9577833333333333,0.9660999774932861,0.29999998211860657,0.19499999284744263,0.27066323161125183,2.910069704055786,1011.4302961826324,0.001,1024
371,371,0.12842594833374024,0.14275242919921874,0.96055,0.968999981880188,0.3174999952316284,0.17499999701976776,0.2754436731338501,2.7422454357147217,1014.1880452632904,0.001,1024
372,372,0.14014379800160726,0.15128388671875,0.9563833333333334,0.9711999893188477,0.32999998331069946,0.20999999344348907,0.29538261890411377,2.7678587436676025,1016.9713492393494,0.001,1024
373,373,0.13497576103210449,0.15278624267578125,0.95835,0.9706999659538269,0.29499998688697815,0.16499999165534973,0.2573232054710388,2.7177748680114746,1019.7045776844025,0.001,1024
374,374,0.12739292856852213,0.140074658203125,0.9605166666666667,0.9685999751091003,0.2524999976158142,0.17000000178813934,0.23110511898994446,2.6814751625061035,1022.4016182422638,0.001,1024
375,375,0.12981639976501466,0.1470678955078125,0.9602666666666667,0.968999981880188,0.3100000023841858,0.1824999898672104,0.2730356752872467,2.645930767059326,1025.0629172325134,0.001,1024
376,376,0.1413514820098877,0.15012960205078124,0.9562,0.9699999690055847,0.3425000011920929,0.17499999701976776,0.2918521761894226,2.6492550373077393,1027.7275564670563,0.001,1024
377,377,0.13407766653696696,0.153958837890625,0.9587333333333333,0.9700999855995178,0.2750000059604645,0.16499999165534973,0.24419640004634857,2.7621657848358154,1030.5052525997162,0.001,1024
378,378,0.13196227734883625,0.136876611328125,0.9589833333333333,0.9705999493598938,0.28999999165534973,0.2175000011920929,0.27164357900619507,2.8371541500091553,1033.3578350543976,0.001,1024
379,379,0.14090379994710286,0.15384185791015625,0.9555833333333333,0.9672999978065491,0.3125,0.17749999463558197,0.27300015091896057,2.720871925354004,1036.0940721035004,0.001,1024
380,380,0.1334861182530721,0.1544697265625,0.9586166666666667,0.9722999930381775,0.26249998807907104,0.16499999165534973,0.23599214851856232,2.6846518516540527,1038.7944657802582,0.001,1024
381,381,0.13516122690836588,0.141610498046875,0.9581833333333334,0.972000002861023,0.2775000035762787,0.1899999976158142,0.2542191743850708,2.7052154541015625,1041.5152471065521,0.001,1024
382,382,0.13561392504374187,0.16092454833984374,0.9576666666666667,0.9667999744415283,0.2750000059604645,0.1875,0.25174012780189514,2.6715729236602783,1044.2024416923523,0.001,1024
383,383,0.1361627498626709,0.146825537109375,0.9583166666666667,0.9687999486923218,0.2449999898672104,0.16249999403953552,0.22366797924041748,2.910633087158203,1047.128493309021,0.001,1024
384,384,0.13461000328063966,0.13444283447265626,0.9585833333333333,0.9714999794960022,0.2824999988079071,0.16249999403953552,0.24828076362609863,2.7323310375213623,1049.8775177001953,0.001,1024
385,385,0.14300931866963704,0.1474568603515625,0.9548333333333333,0.9695999622344971,0.2549999952316284,0.17749999463558197,0.23526056110858917,2.894979238510132,1052.7878994941711,0.001,1024
386,386,0.14305899543762207,0.144838671875,0.9561333333333333,0.9675999879837036,0.25999999046325684,0.14999999105930328,0.2293221354484558,2.7867066860198975,1055.5901057720184,0.001,1024
387,387,0.12403855819702149,0.14721719970703126,0.9623166666666667,0.9711999893188477,0.25999999046325684,0.16249999403953552,0.23351310193538666,2.663109302520752,1058.2687129974365,0.001,1024
388,388,0.1361436871846517,0.148970654296875,0.95735,0.9710999727249146,0.2775000035762787,0.16749998927116394,0.24667544662952423,2.7878730297088623,1061.0744183063507,0.001,1024
389,389,0.12551145502726238,0.13725869140625,0.9614,0.9702999591827393,0.25,0.17000000178813934,0.22946427762508392,2.679241895675659,1063.7692284584045,0.001,1024
390,390,0.13271683972676596,0.15721182861328126,0.9594666666666667,0.9660999774932861,0.2824999988079071,0.17749999463558197,0.2533099353313446,2.7165093421936035,1066.5011446475983,0.001,1024
391,391,0.1353169974009196,0.15583961181640624,0.9577666666666667,0.9669999480247498,0.23250000178813934,0.14999999105930328,0.21127276122570038,2.717998743057251,1069.2346663475037,0.001,1024
392,392,0.13354238929748535,0.1515314697265625,0.9581166666666666,0.9702999591827393,0.29749998450279236,0.14249999821186066,0.2514203190803528,2.7979512214660645,1072.048586845398,0.001,1024
393,393,0.12776118685404458,0.1401078857421875,0.9602333333333334,0.9685999751091003,0.23749999701976776,0.14999999105930328,0.21455445885658264,2.7514636516571045,1074.8154776096344,0.001,1024
394,394,0.14323402735392252,0.14675938720703124,0.9551,0.967799961566925,0.23499999940395355,0.17499999701976776,0.2212955504655838,2.7741503715515137,1077.6051371097565,0.001,1024
395,395,0.12835091171264648,0.14310775146484375,0.9603,0.9706999659538269,0.23999999463558197,0.14499999582767487,0.2145189344882965,2.6190202236175537,1080.2396340370178,0.001,1024
396,396,0.13222397651672363,0.16645841064453126,0.9587666666666667,0.9693999886512756,0.2775000035762787,0.13249999284744263,0.23494073748588562,2.793266534805298,1083.0500648021698,0.001,1024
397,397,0.12735978317260743,0.14167530517578125,0.9606666666666667,0.9706999659538269,0.2549999952316284,0.12999999523162842,0.21933488547801971,2.8273513317108154,1085.8929879665375,0.001,1024
398,398,0.1331400166829427,0.14842020263671876,0.9590833333333333,0.9692999720573425,0.23749999701976776,0.1274999976158142,0.20701073110103607,2.740412473678589,1088.6489012241364,0.001,1024
399,399,0.14381743075052897,0.1402066162109375,0.9553166666666667,0.9702000021934509,0.26249998807907104,0.1850000023841858,0.24269768595695496,2.706932544708252,1091.3713142871857,0.001,1024
400,400,0.1461942008972168,0.148450927734375,0.95335,0.9668999910354614,0.23250000178813934,0.14499999582767487,0.20959638059139252,2.8143889904022217,1094.2012481689453,0.001,1024
401,401,0.1401266850789388,0.146886328125,0.9572333333333334,0.97079998254776,0.23749999701976776,0.1525000035762787,0.21539266407489777,2.6647236347198486,1096.8814001083374,0.001,1024
402,402,0.12800898844401043,0.13256708984375,0.9605333333333334,0.9715999960899353,0.2524999976158142,0.1274999976158142,0.21685583889484406,2.6856319904327393,1099.5825109481812,0.001,1024
403,403,0.13150152467091877,0.16503203125,0.9590166666666666,0.967199981212616,0.22499999403953552,0.14000000059604645,0.20299743115901947,2.645784854888916,1102.2454710006714,0.001,1024
404,404,0.12893489367167155,0.1416871337890625,0.95985,0.968999981880188,0.23250000178813934,0.16499999165534973,0.21630191802978516,2.7678894996643066,1105.028962135315,0.001,1024
405,405,0.13962619813283283,0.13945189208984374,0.9573833333333334,0.9677000045776367,0.2574999928474426,0.13499999046325684,0.2226521223783493,2.8316688537597656,1107.8762137889862,0.001,1024
406,406,0.1313411294301351,0.1398811767578125,0.95885,0.9705999493598938,0.2524999976158142,0.16249999403953552,0.22859054803848267,2.750734329223633,1110.6430768966675,0.001,1024
407,407,0.12652497825622558,0.156728369140625,0.9607666666666667,0.9696999788284302,0.23999999463558197,0.14249999821186066,0.21368074417114258,2.6869394779205322,1113.345603942871,0.001,1024
408,408,0.13259890162150065,0.13438653564453126,0.9595666666666667,0.9708999991416931,0.2800000011920929,0.14499999582767487,0.2407725602388382,2.7767090797424316,1116.1378722190857,0.001,1024
409,409,0.13160096480051675,0.16096805419921875,0.95875,0.9677000045776367,0.22499999403953552,0.125,0.1979682743549347,2.718458652496338,1118.871874332428,0.001,1024
410,410,0.13179268531799315,0.14481663818359375,0.9578833333333333,0.9675999879837036,0.25,0.11749999970197678,0.2118622064590454,2.760951280593872,1121.648666381836,0.001,1024
411,411,0.14026210187276206,0.16216904296875,0.9567833333333333,0.9690999984741211,0.2474999874830246,0.12999999523162842,0.21441233158111572,2.908521890640259,1124.5736811161041,0.001,1024
412,412,0.12951171951293947,0.1530347900390625,0.95985,0.9716999530792236,0.22999998927116394,0.125,0.20124997198581696,2.782546043395996,1127.3717212677002,0.001,1024
413,413,0.12788113492329917,0.14224083251953126,0.9605,0.9714999794960022,0.23250000178813934,0.13750000298023224,0.20708179473876953,2.716113567352295,1130.1033594608307,0.001,1024
414,414,0.1401847749710083,0.1468764404296875,0.95635,0.9695000052452087,0.21249999105930328,0.11749999970197678,0.18724943697452545,2.750077486038208,1132.86945438385,0.001,1024
415,415,0.1280095729827881,0.14184610595703126,0.9609333333333333,0.9703999757766724,0.2474999874830246,0.1550000011920929,0.22279426455497742,2.8173491954803467,1135.7026908397675,0.001,1024
416,416,0.13103146883646646,0.1660673583984375,0.95915,0.9686999917030334,0.23749999701976776,0.125,0.20617252588272095,2.855990409851074,1138.5742003917694,0.001,1024
417,417,0.12539904886881512,0.146594287109375,0.9615666666666667,0.9705999493598938,0.22999998927116394,0.12999999523162842,0.202926367521286,2.8189074993133545,1141.4087326526642,0.001,1024
418,418,0.13195118179321288,0.13514403076171874,0.9592166666666667,0.9687999486923218,0.2175000011920929,0.125,0.1930457204580307,2.69754695892334,1144.1217846870422,0.001,1024
419,419,0.130614093653361,0.14003172607421874,0.9602833333333334,0.9713999629020691,0.23250000178813934,0.14499999582767487,0.20959638059139252,2.7334859371185303,1146.8709993362427,0.001,1024
420,420,0.13497097816467285,0.13829527587890625,0.9576833333333333,0.9704999923706055,0.22999998927116394,0.14499999582767487,0.2079555243253708,2.6710116863250732,1149.5575613975525,0.001,1024
421,421,0.1340505594889323,0.15423338623046876,0.9580166666666666,0.9684999585151672,0.22749999165534973,0.12999999523162842,0.20128551125526428,2.712702989578247,1152.2861850261688,0.001,1024
422,422,0.12842611796061199,0.1731207275390625,0.9601,0.9684000015258789,0.23250000178813934,0.1224999949336052,0.20205263793468475,2.696626663208008,1154.9984202384949,0.001,1024
423,423,0.13197784309387206,0.15697998046875,0.95945,0.9698999524116516,0.2175000011920929,0.11749999970197678,0.19053113460540771,2.933584451675415,1157.9479217529297,0.001,1024
424,424,0.13053711357116698,0.15879796142578126,0.9596833333333333,0.9714999794960022,0.22749999165534973,0.13249999284744263,0.2021237015724182,2.65368914604187,1160.6172909736633,0.001,1024
425,425,0.1357557399749756,0.1462998291015625,0.9576666666666667,0.9696999788284302,0.24249999225139618,0.14499999582767487,0.21615977585315704,2.716939926147461,1163.350069284439,0.001,1024
426,426,0.12578244247436524,0.14744661865234376,0.96075,0.9705999493598938,0.17000000178813934,0.10499999672174454,0.1551639884710312,2.702666997909546,1166.068340063095,0.001,1024
427,427,0.1308635098775228,0.14796353759765624,0.9590333333333333,0.968999981880188,0.2149999886751175,0.11499999463558197,0.18805208802223206,2.784451723098755,1168.8686084747314,0.001,1024
428,428,0.144076900100708,0.14728858642578124,0.9543833333333334,0.9691999554634094,0.19499999284744263,0.1224999949336052,0.1774398535490036,2.7329659461975098,1171.6171340942383,0.001,1024
429,429,0.13222506294250488,0.15302744140625,0.9591333333333333,0.9700999855995178,0.20749999582767487,0.10249999910593033,0.17893856763839722,2.7135157585144043,1174.3462829589844,0.001,1024
430,430,0.12849699630737305,0.13688824462890625,0.9603333333333334,0.9679999947547913,0.2449999898672104,0.10249999910593033,0.20355135202407837,2.7923479080200195,1177.154215812683,0.001,1024
431,431,0.12458665491739909,0.1492133544921875,0.9610833333333333,0.9688999652862549,0.2175000011920929,0.11999999731779099,0.19136932492256165,2.6952528953552246,1179.865389585495,0.001,1024
432,432,0.14464439849853516,0.13653917236328125,0.9551333333333333,0.9710999727249146,0.21249999105930328,0.10749999433755875,0.18389666080474854,2.67077374458313,1182.552090883255,0.001,1024
433,433,0.12770455602010092,0.13824102783203124,0.9601166666666666,0.9697999954223633,0.20250000059604645,0.125,0.18320059776306152,2.7590010166168213,1185.3273165225983,0.001,1024
434,434,0.12425759003957113,0.15081348876953124,0.9614333333333334,0.9709999561309814,0.20999999344348907,0.10499999672174454,0.18141761422157288,2.820838212966919,1188.1638190746307,0.001,1024
435,435,0.12855330034891765,0.14794649658203124,0.9595,0.9696999788284302,0.1875,0.08749999850988388,0.160782590508461,2.6616649627685547,1190.8411962985992,0.001,1024
436,436,0.12711043027242025,0.15321007080078125,0.9607166666666667,0.9702000021934509,0.19499999284744263,0.09999999403953552,0.16989611089229584,2.6616146564483643,1193.518802165985,0.001,1024
437,437,0.13895252367655436,0.1539212158203125,0.9563666666666667,0.9702000021934509,0.21249999105930328,0.1224999949336052,0.1889258176088333,2.9503190517425537,1196.4846987724304,0.001,1024
438,438,0.12532112515767416,0.14039456787109375,0.96115,0.9706999659538269,0.21249999105930328,0.10249999910593033,0.18222028017044067,2.8267264366149902,1199.3273522853851,0.001,1024
439,439,0.12684349988301596,0.1306767333984375,0.96125,0.9714999794960022,0.23250000178813934,0.1224999949336052,0.20205263793468475,2.697903871536255,1202.041076183319,0.001,1024
440,440,0.14003246421813964,0.16695545654296876,0.95685,0.9690999984741211,0.22499999403953552,0.1274999976158142,0.19880646467208862,2.7457566261291504,1204.8024652004242,0.001,1024
441,441,0.14426968739827473,0.1460589111328125,0.9554666666666667,0.968999981880188,0.1875,0.11999999731779099,0.17167910933494568,2.6432433128356934,1207.4614930152893,0.001,1024
442,442,0.11978469047546386,0.13235687255859374,0.9627166666666667,0.9723999500274658,0.17499999701976776,0.10999999940395355,0.1601220667362213,2.7797749042510986,1210.2569019794464,0.001,1024
443,443,0.12376630821228027,0.14864891357421875,0.9609,0.9688999652862549,0.1875,0.11749999970197678,0.17084091901779175,2.657072067260742,1212.9298944473267,0.001,1024
444,444,0.13195462690989176,0.14998463134765624,0.95895,0.9708999991416931,0.22499999403953552,0.10249999910593033,0.19042453169822693,2.691516399383545,1215.6372079849243,0.001,1024
445,445,0.1286746856689453,0.14058961181640625,0.9601,0.97079998254776,0.21249999105930328,0.10499999672174454,0.1830584704875946,2.7148051261901855,1218.3676381111145,0.001,1024
446,446,0.12710448614756267,0.13615928955078124,0.96035,0.97079998254776,0.19499999284744263,0.10999999940395355,0.17324888706207275,2.7712104320526123,1221.1548066139221,0.001,1024
447,447,0.13331986134847004,0.15271942138671876,0.9581333333333333,0.9682999849319458,0.17999999225139618,0.11749999970197678,0.16591835021972656,2.7692108154296875,1223.939703464508,0.001,1024
448,448,0.13236038487752277,0.1554060302734375,0.9584166666666667,0.9700999855995178,0.1574999988079071,0.11749999970197678,0.1511506885290146,2.7608330249786377,1226.716138124466,0.001,1024
449,449,0.1241314198811849,0.16134888916015624,0.9616666666666667,0.9670999646186829,0.17749999463558197,0.11999999731779099,0.16511569917201996,2.6690733432769775,1229.4009802341461,0.001,1024
450,450,0.13415508155822753,0.15655718994140624,0.9589333333333333,0.9697999954223633,0.20749999582767487,0.09749999642372131,0.17726218700408936,2.7229979038238525,1232.1400558948517,0.001,1024
451,451,0.13250378799438475,0.1299794189453125,0.9592833333333334,0.968999981880188,0.19749999046325684,0.11499999463558197,0.17656612396240234,2.9080348014831543,1235.0637435913086,0.001,1024
452,452,0.1209057996749878,0.13579276123046874,0.96345,0.9716999530792236,0.1824999898672104,0.10499999672174454,0.16336823999881744,2.7512433528900146,1237.8306903839111,0.001,1024
453,453,0.1277885845820109,0.13125557861328124,0.9603,0.9723999500274658,0.17499999701976776,0.08749999850988388,0.15257833898067474,2.7670018672943115,1240.6134805679321,0.001,1024
454,454,0.13003564211527507,0.1481024169921875,0.95985,0.9696999788284302,0.17249999940395355,0.10249999910593033,0.1559666395187378,2.7404541969299316,1243.3697247505188,0.001,1024
455,455,0.12799870745340983,0.13747857666015625,0.96085,0.9711999893188477,0.1824999898672104,0.10749999433755875,0.16420643031597137,2.729172945022583,1246.1147990226746,0.001,1024
456,456,0.12931319948832193,0.15223961181640625,0.9598666666666666,0.9688999652862549,0.17000000178813934,0.10249999910593033,0.15432369709014893,2.718390703201294,1248.849211215973,0.001,1024
457,457,0.1300938616434733,0.1363453369140625,0.9591833333333334,0.9709999561309814,0.19999998807907104,0.10249999910593033,0.17401601374149323,2.693913698196411,1251.5587747097015,0.001,1024
458,458,0.12874927825927734,0.140671923828125,0.95995,0.9708999991416931,0.1574999988079071,0.0925000011920929,0.1427687555551529,2.6933672428131104,1254.2682251930237,0.001,1024
459,459,0.12260767936706543,0.156022900390625,0.9622333333333334,0.97079998254776,0.17999999225139618,0.10749999433755875,0.16256558895111084,2.8804328441619873,1257.1644132137299,0.001,1024
460,460,0.13193924306233723,0.14449061279296874,0.9588666666666666,0.9684999585151672,0.20250000059604645,0.10499999672174454,0.17649506032466888,2.7117671966552734,1259.8921298980713,0.001,1024
461,461,0.1377019490559896,0.13304339599609374,0.9566666666666667,0.9708999991416931,0.16499999165534973,0.10499999672174454,0.15188227593898773,2.779042959213257,1262.6869349479675,0.001,1024
462,462,0.1268502878189087,0.13102760009765624,0.96075,0.9706999659538269,0.19749999046325684,0.10249999910593033,0.1723751574754715,2.676547050476074,1265.3801896572113,0.001,1024
463,463,0.13382979749043783,0.15442281494140625,0.9583666666666667,0.9677000045776367,0.17999999225139618,0.09749999642372131,0.15921281278133392,2.7011404037475586,1268.0971183776855,0.001,1024
464,464,0.1361758546193441,0.14002152099609375,0.9585666666666667,0.9710999727249146,0.20250000059604645,0.10749999433755875,0.17733325064182281,2.781703472137451,1270.8945302963257,0.001,1024
465,465,0.12665774752298992,0.172432763671875,0.9604833333333334,0.9703999757766724,0.1875,0.08999999612569809,0.16162078082561493,2.7428979873657227,1273.65314078331,0.001,1024
466,466,0.13051070594787598,0.16283221435546874,0.9594166666666667,0.9643999934196472,0.17499999701976776,0.09749999642372131,0.15593110024929047,2.720750093460083,1276.389529466629,0.001,1024
467,467,0.13034425455729168,0.14159649658203124,0.9594833333333334,0.9708999991416931,0.17249999940395355,0.08500000089406967,0.15009929239749908,2.9077534675598145,1279.313053369522,0.001,1024
468,468,0.1193890630086263,0.16529371337890625,0.96335,0.9706999659538269,0.19999998807907104,0.10749999433755875,0.1756923943758011,2.7426366806030273,1282.0716216564178,0.001,1024
469,469,0.1269424336751302,0.14191954345703126,0.9600166666666666,0.9702000021934509,0.16249999403953552,0.0949999988079071,0.14688865840435028,2.731597900390625,1284.819031715393,0.001,1024
